se_type,keyword,location_code,language_code,keyword_info,keyword_info_normalized_with_bing,keyword_info_normalized_with_clickstream,clickstream_keyword_info,keyword_properties,serp_info,avg_backlinks_info,search_intent_info,search_volume,cpc,competition,competition_level,monthly_searches,source,seed_term,depth,related_keywords,keyword_se_type,keyword_last_updated_time,keyword_competition,keyword_competition_level,keyword_cpc,keyword_search_volume,keyword_low_top_of_page_bid,keyword_high_top_of_page_bid,keyword_categories,keyword_monthly_searches,keyword_search_volume_trend,keyword_location_code,keyword_language_code,keyword_keyword_info_normalized_with_bing,keyword_keyword_info_normalized_with_clickstream,keyword_clickstream_keyword_info,keyword_keyword_properties,keyword_serp_info,keyword_avg_backlinks_info,keyword_search_intent_info,categories,keyword_difficulty,main_intent,foreign_intent,cluster_id,cluster_name,category_cluster,difficulty_tier,recommended_match_type,seasonal_pattern,peak_month,seasonal_volatility,seasonal_multiplier,is_seasonal,volume_score,intent_score,difficulty_score,cpc_score,seasonality_score,total_score,priority_tier
google,canada private mortgage lenders,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-13 19:17:53 +00:00', 'competition': 0.59, 'competition_level': 'MEDIUM', 'cpc': 15.47, 'search_volume': 140, 'low_top_of_page_bid': 4.4, 'high_top_of_page_bid': 14.17, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}], 'search_volume_trend': {'monthly': -21, 'quarterly': -21, 'yearly': -35}}",,,,"{'se_type': 'google', 'core_keyword': 'private lenders mortgage canada', 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 5, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 27.6, 'dofollow': 21.2, 'referring_pages': 25.7, 'referring_domains': 16.2, 'referring_main_domains': 15.5, 'rank': 94.2, 'main_domain_rank': 293.1, 'last_updated_time': '2025-06-12 20:06:10 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-03-03 18:13:05 +00:00'}",140.0,15.47,0.59,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",5.0,navigational,,10,mortgage lenders + lenders + private mortgage,Uncategorized,Easy,Phrase,Evergreen,,0.0,1.0,False,3.829787234042553,50,95.0,50,50.0,45.15,Low
google,private mortgage lending canada,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-16 10:23:28 +00:00', 'competition': 0.59, 'competition_level': 'MEDIUM', 'cpc': 15.47, 'search_volume': 140, 'low_top_of_page_bid': 4.4, 'high_top_of_page_bid': 14.17, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}], 'search_volume_trend': {'monthly': -21, 'quarterly': -21, 'yearly': -35}}",,,,"{'se_type': 'google', 'core_keyword': None, 'synonym_clustering_algorithm': None, 'keyword_difficulty': 5, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 20.1, 'dofollow': 12.8, 'referring_pages': 17.7, 'referring_domains': 11.5, 'referring_main_domains': 11.3, 'rank': 103.6, 'main_domain_rank': 326.7, 'last_updated_time': '2024-10-04 13:59:52 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': ['commercial'], 'last_updated_time': '2023-03-05 21:16:46 +00:00'}",140.0,15.47,0.59,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",5.0,navigational,['commercial'],3,lending + mortgage lending + private mortgage,Uncategorized,Easy,Phrase,Evergreen,,0.0,1.0,False,3.829787234042553,50,95.0,50,50.0,45.15,Low
google,private mortgage broker,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-17 03:24:57 +00:00', 'competition': 0.54, 'competition_level': 'MEDIUM', 'cpc': 10.35, 'search_volume': 140, 'low_top_of_page_bid': 3.73, 'high_top_of_page_bid': 10.37, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 90}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 210}, {'year': 2025, 'month': 3, 'search_volume': 260}, {'year': 2025, 'month': 2, 'search_volume': 170}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}], 'search_volume_trend': {'monthly': -36, 'quarterly': -57, 'yearly': -65}}",,,,"{'se_type': 'google', 'core_keyword': None, 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 19, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 33.7, 'dofollow': 25.9, 'referring_pages': 29.8, 'referring_domains': 18.5, 'referring_main_domains': 17.7, 'rank': 128.4, 'main_domain_rank': 328.2, 'last_updated_time': '2025-05-13 09:10:05 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-03-05 21:16:45 +00:00'}",140.0,10.35,0.54,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 90}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 210}, {'year': 2025, 'month': 3, 'search_volume': 260}, {'year': 2025, 'month': 2, 'search_volume': 170}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",19.0,navigational,,9,private mortgage + toronto private + home,Uncategorized,Easy,Exact,Evergreen,,0.0,1.0,False,3.829787234042553,50,81.0,75,50.0,46.1,Low
google,private lenders mortgage canada,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-16 14:19:41 +00:00', 'competition': 0.59, 'competition_level': 'MEDIUM', 'cpc': 15.47, 'search_volume': 140, 'low_top_of_page_bid': 4.4, 'high_top_of_page_bid': 14.17, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}], 'search_volume_trend': {'monthly': -21, 'quarterly': -21, 'yearly': -35}}",,,,"{'se_type': 'google', 'core_keyword': None, 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 5, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 28.6, 'dofollow': 21.6, 'referring_pages': 26.5, 'referring_domains': 17.1, 'referring_main_domains': 16.3, 'rank': 94.2, 'main_domain_rank': 260.6, 'last_updated_time': '2025-07-06 20:42:03 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-05-24 21:02:50 +00:00'}",140.0,15.47,0.59,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",5.0,navigational,,13,private lenders + lenders mortgage + lenders,Uncategorized,Easy,Phrase,Evergreen,,0.0,1.0,False,3.829787234042553,50,95.0,50,50.0,45.15,Low
google,ontario private mortgage,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-10 06:09:59 +00:00', 'competition': 0.54, 'competition_level': 'MEDIUM', 'cpc': 20.52, 'search_volume': 140, 'low_top_of_page_bid': 7.3, 'high_top_of_page_bid': 16.29, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 110}, {'year': 2025, 'month': 3, 'search_volume': 140}, {'year': 2025, 'month': 2, 'search_volume': 90}, {'year': 2025, 'month': 1, 'search_volume': 170}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}], 'search_volume_trend': {'monthly': -21, 'quarterly': 0, 'yearly': -48}}",,,,"{'se_type': 'google', 'core_keyword': 'private mortgages ontario', 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 2, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 21.9, 'dofollow': 14.4, 'referring_pages': 19.5, 'referring_domains': 13.2, 'referring_main_domains': 12.6, 'rank': 100.4, 'main_domain_rank': 293.1, 'last_updated_time': '2024-09-09 16:23:26 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-12-16 07:52:36 +00:00'}",140.0,20.52,0.54,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 110}, {'year': 2025, 'month': 3, 'search_volume': 140}, {'year': 2025, 'month': 2, 'search_volume': 90}, {'year': 2025, 'month': 1, 'search_volume': 170}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",2.0,navigational,,4,private mortgage + mortgage insurance + insurance,Uncategorized,Easy,Exact,Evergreen,,0.0,1.0,False,3.829787234042553,50,98.0,25,50.0,42.0,Low
google,private mortgage lender canada,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-10 15:34:24 +00:00', 'competition': 0.59, 'competition_level': 'MEDIUM', 'cpc': 15.47, 'search_volume': 140, 'low_top_of_page_bid': 4.4, 'high_top_of_page_bid': 14.17, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}], 'search_volume_trend': {'monthly': -21, 'quarterly': -21, 'yearly': -35}}",,,,"{'se_type': 'google', 'core_keyword': 'private lenders mortgage canada', 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 5, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 28.8, 'dofollow': 22.2, 'referring_pages': 26.7, 'referring_domains': 17.4, 'referring_main_domains': 16.7, 'rank': 91.3, 'main_domain_rank': 317, 'last_updated_time': '2025-06-10 19:12:50 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-03-05 21:16:45 +00:00'}",140.0,15.47,0.59,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",5.0,navigational,,1,mortgage lender + lender + private mortgage,Uncategorized,Easy,Phrase,Evergreen,,0.0,1.0,False,3.829787234042553,50,95.0,50,50.0,45.15,Low
google,canadian private mortgage lenders,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-22 10:53:23 +00:00', 'competition': 0.59, 'competition_level': 'MEDIUM', 'cpc': 15.47, 'search_volume': 140, 'low_top_of_page_bid': 4.4, 'high_top_of_page_bid': 14.17, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}], 'search_volume_trend': {'monthly': -21, 'quarterly': -21, 'yearly': -35}}",,,,"{'se_type': 'google', 'core_keyword': None, 'synonym_clustering_algorithm': None, 'keyword_difficulty': 7, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 13.3, 'dofollow': 8.6, 'referring_pages': 11.9, 'referring_domains': 7.6, 'referring_main_domains': 7.4, 'rank': 80.1, 'main_domain_rank': 307, 'last_updated_time': '2024-10-04 18:23:03 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-03-03 18:15:31 +00:00'}",140.0,15.47,0.59,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",7.0,navigational,,10,mortgage lenders + lenders + private mortgage,Uncategorized,Easy,Phrase,Evergreen,,0.0,1.0,False,3.829787234042553,50,93.0,50,50.0,44.75,Low
google,mortgage private lenders canada,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-15 15:39:31 +00:00', 'competition': 0.59, 'competition_level': 'MEDIUM', 'cpc': 15.47, 'search_volume': 140, 'low_top_of_page_bid': 4.4, 'high_top_of_page_bid': 14.17, 'categories': [10012, 10097, 11841, 12956, 13283], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}], 'search_volume_trend': {'monthly': -21, 'quarterly': -21, 'yearly': -35}}",,,,"{'se_type': 'google', 'core_keyword': 'private lenders mortgage canada', 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 13, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 22.2, 'dofollow': 14.6, 'referring_pages': 19.3, 'referring_domains': 13.6, 'referring_main_domains': 13.2, 'rank': 109.8, 'main_domain_rank': 330.4, 'last_updated_time': '2024-10-04 14:51:23 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-03-07 02:07:28 +00:00'}",140.0,15.47,0.59,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 140}, {'year': 2025, 'month': 3, 'search_volume': 170}, {'year': 2025, 'month': 2, 'search_volume': 140}, {'year': 2025, 'month': 1, 'search_volume': 110}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 110}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 170}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10012, 10097, 11841, 12956, 13283]",13.0,navigational,,17,lenders canada + canada + lenders,Uncategorized,Easy,Phrase,Evergreen,,0.0,1.0,False,3.829787234042553,50,87.0,50,50.0,43.55,Low
google,private mortgage ontario,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-17 23:19:42 +00:00', 'competition': 0.54, 'competition_level': 'MEDIUM', 'cpc': 20.52, 'search_volume': 140, 'low_top_of_page_bid': 7.3, 'high_top_of_page_bid': 16.29, 'categories': [10004, 10108, 10276, 11088, 13412], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 110}, {'year': 2025, 'month': 3, 'search_volume': 140}, {'year': 2025, 'month': 2, 'search_volume': 90}, {'year': 2025, 'month': 1, 'search_volume': 170}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}], 'search_volume_trend': {'monthly': -21, 'quarterly': 0, 'yearly': -48}}",,,,"{'se_type': 'google', 'core_keyword': 'private mortgages ontario', 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 20, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 28.8, 'dofollow': 18.6, 'referring_pages': 25, 'referring_domains': 16.2, 'referring_main_domains': 15.6, 'rank': 106.5, 'main_domain_rank': 299.8, 'last_updated_time': '2024-09-09 15:39:04 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-03-05 21:16:46 +00:00'}",140.0,20.52,0.54,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 110}, {'year': 2025, 'month': 3, 'search_volume': 140}, {'year': 2025, 'month': 2, 'search_volume': 90}, {'year': 2025, 'month': 1, 'search_volume': 170}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10004, 10108, 10276, 11088, 13412]",20.0,navigational,,18,mortgage ontario + ontario + private mortgage,Uncategorized,Easy,Exact,Evergreen,,0.0,1.0,False,3.829787234042553,50,80.0,25,50.0,38.4,Low
google,private mortgage in ontario,2124.0,en,"{'se_type': 'google', 'last_updated_time': '2025-07-15 20:13:59 +00:00', 'competition': 0.54, 'competition_level': 'MEDIUM', 'cpc': 20.52, 'search_volume': 140, 'low_top_of_page_bid': 7.3, 'high_top_of_page_bid': 16.29, 'categories': [10004, 10276, 11088, 13412], 'monthly_searches': [{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 110}, {'year': 2025, 'month': 3, 'search_volume': 140}, {'year': 2025, 'month': 2, 'search_volume': 90}, {'year': 2025, 'month': 1, 'search_volume': 170}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}], 'search_volume_trend': {'monthly': -21, 'quarterly': 0, 'yearly': -48}}",,,,"{'se_type': 'google', 'core_keyword': 'private mortgages ontario', 'synonym_clustering_algorithm': 'text_processing', 'keyword_difficulty': 0, 'detected_language': 'en', 'is_another_language': False}",,"{'se_type': 'google', 'backlinks': 16.1, 'dofollow': 11.5, 'referring_pages': 14.4, 'referring_domains': 9.8, 'referring_main_domains': 9.3, 'rank': 72.9, 'main_domain_rank': 271.2, 'last_updated_time': '2024-10-10 18:42:50 +00:00'}","{'se_type': 'google', 'main_intent': 'navigational', 'foreign_intent': None, 'last_updated_time': '2023-03-05 21:16:45 +00:00'}",140.0,20.52,0.54,MEDIUM,"[{'year': 2025, 'month': 6, 'search_volume': 110}, {'year': 2025, 'month': 5, 'search_volume': 140}, {'year': 2025, 'month': 4, 'search_volume': 110}, {'year': 2025, 'month': 3, 'search_volume': 140}, {'year': 2025, 'month': 2, 'search_volume': 90}, {'year': 2025, 'month': 1, 'search_volume': 170}, {'year': 2024, 'month': 12, 'search_volume': 90}, {'year': 2024, 'month': 11, 'search_volume': 90}, {'year': 2024, 'month': 10, 'search_volume': 110}, {'year': 2024, 'month': 9, 'search_volume': 140}, {'year': 2024, 'month': 8, 'search_volume': 140}, {'year': 2024, 'month': 7, 'search_volume': 210}]",suggestions_v2_private mortgage,private mortgage,,,,,,,,,,,,,,,,,,,,,,,"[10004, 10276, 11088, 13412]",0.0,navigational,,18,mortgage ontario + ontario + private mortgage,Uncategorized,Easy,Phrase,Evergreen,,0.0,1.0,False,3.829787234042553,50,100.0,25,50.0,42.4,Low
